,Latitude,Longitude,Altitude (m), Vl (km/h)
3894,45.96134267,-66.62690148,-21.062,0.063
3895,45.96134256,-66.62690158,-21.061,0.061
3896,45.96134262,-66.62690149,-21.064,0.053
3897,45.96134283,-66.62690147,-21.069,-0.032
3898,45.96134296,-66.62690137,-21.07,-0.017
3899,45.96134299,-66.62690114,-21.069,-0.017
3900,45.96134253,-66.62689954,-21.049,-0.182
3901,45.96134098,-66.62689451,-21.021,-0.154
3902,45.96133988,-66.62688999,-20.979,0.006
3903,45.96133822,-66.62688564,-20.938,0.101
3904,45.96133686,-66.62688164,-20.908,0.066
3905,45.9613354,-66.62687779,-20.884,0.198
3906,45.96133321,-66.62687389,-20.854,0.12
3907,45.9613313,-66.62686993,-20.835,0.068
3908,45.9613295,-66.62686536,-20.815,-0.054
3909,45.96132781,-66.6268605,-20.791,0.02
3910,45.96132637,-66.62685485,-20.768,0.14
3911,45.96132545,-66.6268497,-20.737,0.346
3912,45.96132421,-66.62684363,-20.698,-0.062
3913,45.96132211,-66.62683648,-20.648,0.156
3914,45.96131956,-66.62683024,-20.601,0.264
3915,45.9613165,-66.6268246,-20.554,0.013
3916,45.96131297,-66.62681946,-20.507,0.433
3917,45.96130738,-66.62681539,-20.465,0.717
3918,45.96130003,-66.62681363,-20.457,0.984
3919,45.96129172,-66.62681519,-20.449,-0.128
3920,45.96128483,-66.62681821,-20.445,0.029
3921,45.9612788,-66.62681967,-20.439,0.114
3922,45.96127264,-66.6268193,-20.43,0.211
3923,45.96126611,-66.62681773,-20.421,-0.134
3924,45.9612576,-66.62681642,-20.412,-0.383
3925,45.96124911,-66.6268157,-20.394,0.093
3926,45.96124036,-66.62681627,-20.381,0.472
3927,45.96123101,-66.62681838,-20.384,0.219
3928,45.96122143,-66.62682238,-20.406,-0.281
3929,45.96121256,-66.62682767,-20.415,-0.321
3930,45.96120328,-66.62683103,-20.407,-0.528
3931,45.96119424,-66.62683382,-20.398,-0.085
3932,45.96118498,-66.62683545,-20.387,-0.005
3933,45.96117551,-66.62683756,-20.368,-0.264
3934,45.96116585,-66.62684037,-20.368,-0.26
3935,45.96115638,-66.62684464,-20.364,0.168
3936,45.96114739,-66.62685077,-20.366,0.276
3937,45.96113909,-66.62685678,-20.376,0.191
3938,45.96113103,-66.62686268,-20.373,-0.018
3939,45.96112318,-66.62686854,-20.369,0.362
3940,45.9611155,-66.62687497,-20.364,0.272
3941,45.96110905,-66.62688133,-20.358,-0.173
3942,45.96110355,-66.62688673,-20.363,0.355
3943,45.96109892,-66.62689072,-20.371,-0.148
3944,45.9610944,-66.62689332,-20.383,-0.228
3945,45.96109025,-66.62689661,-20.372,0.319
3946,45.96108831,-66.62689752,-20.382,-0.312
3947,45.96108815,-66.62689735,-20.377,-0.039
3948,45.96108807,-66.62689753,-20.376,-0.041
3949,45.96108805,-66.62689775,-20.376,0.008
3950,45.96108808,-66.626898,-20.377,0.034
3951,45.96108814,-66.62689819,-20.375,0.044
3952,45.96108819,-66.62689841,-20.375,0.121
3953,45.96108822,-66.62689858,-20.378,0.11
3954,45.96108826,-66.6268987,-20.379,0.125
3955,45.96108832,-66.62689879,-20.382,0.108
3956,45.96108834,-66.62689881,-20.386,0.227
3957,45.96108836,-66.62689887,-20.389,0.146
3958,45.96108836,-66.62689884,-20.394,0.146
3959,45.96108835,-66.6268988,-20.4,0.133
3960,45.96108835,-66.62689877,-20.403,0.124
3961,45.96108831,-66.62689873,-20.407,0.114
3962,45.96108829,-66.62689867,-20.413,0.105
3963,45.96108825,-66.62689865,-20.415,0.097
